gold_label,gold_token,doc_idx,sent_idx
0,to,142,29
0,$,142,29
0,260,142,29
0,/,142,29
0,year,142,29
0,17,142,29
0,year,142,29
0,olds,142,29
0,get,142,29
0,$,142,29
0,800,142,29
0,/,142,29
0,year,142,29
0,Pocket,142,29
0,money,142,29
0,rise,142,29
0,by,142,29
0,7.6,142,29
0,%,142,29
0,a,142,29
0,year,142,29
0,vs,142,29
0,savings,142,29
0,account,142,29
0,interest,142,29
0,rate,142,29
0,of,142,29
0,3,142,29
0,per,142,29
0,cent,142,29
0,.,142,29
0,AAP,142,30
5,Allco,143,0
6,Finance,143,0
6,Group,143,0
0,Director,143,0
1,Gordon,143,0
2,Fell,143,1
0,",",143,1
0,outside,143,1
0,court,143,1
0,after,143,1
0,giving,143,1
0,evidence,143,1
0,over,143,1
0,a,143,1
0,$,143,1
0,50,143,1
0,million,143,1
0,unsecured,143,1
0,loan,143,1
0,.,143,1
0,Thursday,143,2
0,25th,143,2
0,March,143,2
0,2010,143,2
0,AFR,143,2
0,photo,143,2
1,Louie,143,2
2,Douvis,143,2
0,job,143,2
0,#,143,2
0,124669,143,2
1,Louie,143,2
2,Douvis,143,2
0,Share,143,2
0,on,143,2
0,twitter,143,2
0,Share,143,2
0,on,143,2
0,Google,143,2
0,Plus,143,2
0,by,143,2
1,Will,143,2
2,Glasgow,143,2
0,Praise,143,2
0,his,143,2
0,name,143,2
0,.,143,2
5,Rubicon,143,3
0,founder,143,3
1,Gordon,143,3
2,Fell,143,4
0,is,143,4
0,finally,143,4
0,doing,143,4
0,something,143,4
0,to,143,4
0,fix,143,4
0,the,143,4
0,ratty,143,4
0,pool,143,4
0,out,143,4
0,the,143,4
0,back,143,4
0,of,143,4
0,the,143,4
3,Sydney,143,4
0,trophy,143,4
0,home,143,4
0,",",143,4
5,Routala,143,4
0,",",143,4
0,that,143,4
0,he,143,4
0,bought,143,4
0,for,143,4
0,a,143,4
0,smidge,143,4
0,under,143,4
0,$,143,4
0,29,143,4
0,million,143,4
0,in,143,4
0,2007,143,4
0,.,143,4
0,A,143,5
0,few,143,5
0,months,143,5
0,after,143,5
5,Ardent,143,5
6,Leisure,143,5
0,chief,143,5
0,executive,143,5
0,officer,143,5
1,Deb,143,5
2,Thomas,143,5
0,'s,143,5
3,Woollahra,143,5
0,council,143,5
0,approved,143,5
0,the,143,5
0,development,143,5
0,application,143,5
0,",",143,5
0,construction,143,5
0,has,143,5
0,begun,143,5
0,at,143,5
0,the,143,5
3,Point,143,5
4,Piper,143,5
4,palace,143,5
0,.,143,5
0,It,143,6
0,seems,143,6
0,our,143,6
0,threats,143,6
0,to,143,6
0,stop,143,6
0,coming,143,6
0,to,143,6
0,the,143,6
0,controversial,143,6
0,businessman,143,6
0,'s,143,6
0,summer,143,6
0,Gatsby,143,6
0,parties,143,6
0,have,143,6
0,finally,143,6
0,hit,143,6
0,the,143,6
0,mark,143,6
0,.,143,6
0,All,143,7
0,this,143,7
0,as,143,7
0,the,143,7
0,case,143,7
0,against,143,7
0,him,143,7
0,by,143,7
0,the,143,7
0,receivers,143,7
0,for,143,7
5,Allco,143,7
6,Finance,143,7
6,Group,143,7
0,",",143,7
0,the,143,7
0,business,143,7
5,Fell,143,7
0,co-founder,143,7
0,with,143,7
0,the,143,7
0,late,143,7
1,David,143,7
2,Coe,143,7
0,",",143,7
0,rises,143,7
0,again,143,7
0,in,143,7
0,the,143,7
5,Supreme,143,7
6,Court,143,7
0,.,143,7
0,An,143,8
0,estimated,143,8
0,20,143,8
0,hearing,143,8
0,days,143,8
0,are,143,8
0,scheduled,143,8
0,to,143,8
0,start,143,8
0,next,143,8
0,month,143,8
0,.,143,8
0,It,143,9
0,makes,143,9
0,the,143,9
0,house,143,9
0,a,143,9
0,worthy,143,9
0,addition,143,9
0,to,143,9
0,our,143,9
0,wildly,143,9
0,popular,143,9
0,segment,143,9
0,",",143,9
0,The,143,9
5,Rich,143,9
6,List,143,9
0,'s,143,9
0,Grand,143,9
0,Designs,143,9
0,.,143,9
0,So,143,10
0,what,143,10
0,is,143,10
0,landscaper,143,10
1,Myles,143,10
2,Baldwin,143,10
0,Design,143,10
0,doing,143,10
0,for,143,10
1,Gordon,143,10
0,and,143,10
0,his,143,10
0,wife,143,10
1,Pip,143,10
0,?,143,10
0,"""",143,11
0,The,143,11
0,proposal,143,11
0,comprises,143,11
0,a,143,11
0,minor,143,11
0,extension,143,11
0,of,143,11
0,the,143,11
0,existing,143,11
0,pool,143,11
0,",",143,11
0,a,143,11
0,recessed,143,11
0,sitting,143,11
0,area,143,11
0,with,143,11
0,a,143,11
0,pergola,143,11
0,above,143,11
0,",",143,11
0,a,143,11
0,new,143,11
0,stair,143,11
0,from,143,11
0,the,143,11
0,dwelling,143,11
0,to,143,11
0,the,143,11
0,pool,143,11
0,level,143,11
0,and,143,11
0,associated,143,11
0,landscaping,143,11
0,",",143,11
0,"""",143,11
0,says,143,11
0,the,143,11
0,modest,143,11
0,development,143,11
0,application,143,11
0,.,143,11
0,It,143,12
0,will,143,12
0,cost,143,12
0,only,143,12
0,$,143,12
0,"245,000",143,12
0,.,143,12
0,Back,143,13
0,in,143,13
0,2013,143,13
0,the,143,13
0,property,143,13
0,was,143,13
0,reportedly,143,13
0,shopped,143,13
0,around,143,13
0,at,143,13
0,the,143,13
0,same,143,13
0,time,143,13
0,that,143,13
0,receivers,143,13
1,Ferrier,143,13
2,Hodgson,143,13
0,brought,143,13
0,legal,143,13
0,action,143,13
0,against,143,13
5,Fell,143,13
0,in,143,13
0,the,143,13
5,Supreme,143,13
6,Court,143,13
0,for,143,13
0,damages,143,13
0,and,143,13
0,breaches,143,13
0,of,143,13
0,his,143,13
0,duties,143,13
0,as,143,13
0,a,143,13
0,director,143,13
0,.,143,13
0,The,143,14
0,place,143,14
0,was,143,14
0,never,143,14
0,officially,143,14
0,listed,143,14
0,.,143,14
0,So,143,15
0,what,143,15
0,to,143,15
0,make,143,15
0,of,143,15
0,the,143,15
0,renovation,143,15
0,work,143,15
0,?,143,15
0,To,143,16
0,our,143,16
0,eyes,143,16
0,",",143,16
0,the,143,16
0,new,143,16
0,pool,143,16
0,and,143,16
0,garden,143,16
0,do,143,16
0,n't,143,16
0,look,143,16
0,to,143,16
0,be,143,16
0,aimed,143,16
0,at,143,16
0,Chinese,143,16
0,premium,143,16
0,buyers,143,16
0,–,143,16
0,which,143,16
0,might,143,16
0,suggest,143,16
0,the,143,16
0,couple,143,16
0,are,143,16
0,holding,143,16
0,tight,143,16
0,for,143,16
0,now,143,16
0,.,143,16
0,Not,143,17
0,that,143,17
0,we,143,17
0,would,143,17
0,be,143,17
0,in,143,17
0,a,143,17
0,hurry,143,17
0,to,143,17
0,flick,143,17
0,the,143,17
0,place,143,17
0,which,143,17
0,sits,143,17
0,five,143,17
0,houses,143,17
0,down,143,17
0,the,143,17
0,road,143,17
0,from,143,17
3,Altona,143,17
0,",",143,17
0,the,143,17
0,house,143,17
0,publisher,143,17
1,Deke,143,17
2,Miskin​,143,17
0,sold,143,17
0,to,143,17
0,a,143,17
0,Chinese,143,17
0,buyer,143,17
0,for,143,17
0,$,143,17
0,52,143,17
0,million,143,17
0,in,143,17
0,2013,143,17
0,.,143,17
5,Fell,143,18
0,'s,143,18
0,five,143,18
0,-,143,18
0,bedroom,143,18
0,place,143,18
0,has,143,18
0,full,143,18
0,frontal,143,18
3,Harbour,143,18
4,Bridge,143,18
0,views,143,18
0,",",143,18
0,two,143,18
0,home,143,18
0,offices,143,18
0,",",143,18
0,its,143,18
0,own,143,18
0,jetty,143,18
0,onto,143,18
0,the,143,18
3,Harbour,143,18
0,",",143,18
0,a,143,18
0,cellar,143,18
0,that,143,18
0,can,143,18
0,store,143,18
0,5000,143,18
0,bottles,143,18
0,of,143,18
0,Grange,143,18
0,(,143,18
0,and,143,18
0,lesser,143,18
0,drops,143,18
0,),143,18
0,",",143,18
0,fortress,143,18
0,-,143,18
0,like,143,18
0,walls,143,18
0,to,143,18
0,keep,143,18
0,the,143,18
0,riff,143,18
0,-,143,18
0,raff,143,18
0,out,143,18
0,and,143,18
0,(,143,18
0,do,143,18
0,n't,143,18
0,tell,143,18
5,Pacific,143,18
6,Equity,143,18
6,Partners,143,18
0,founder,143,18
1,Paul,143,18
2,McCullagh,143,18
2,​,143,18
0,),143,18
0,a,143,18
0,seven,143,18
0,-,143,18
0,car,143,18
0,garage,143,18
0,.,143,18
0,One,143,19
0,for,143,19
0,each,143,19
0,day,143,19
0,of,143,19
0,the,143,19
0,week,143,19
0,.,143,19
0,And,143,20
0,all,143,20
0,in,143,20
0,easy,143,20
0,walking,143,20
0,distance,143,20
0,to,143,20
1,Malcolm,143,20
0,and,143,20
1,Lucy,143,20
2,Turnbull,143,20
0,'s,143,20
0,place,143,20
0,",",143,20
0,and,143,20
1,Amber,143,20
2,Keating,143,20
0,and,143,20
1,John,143,20
2,Symond,143,20
0,'s,143,20
0,",",143,20
0,which,143,20
0,would,143,20
0,be,143,20
0,particularly,143,20
0,useful,143,20
0,during,143,20
0,the,143,20
0,Christmas,143,20
0,party,143,20
0,season,143,20
0,.,143,20
0,THE,144,0
0,big,144,0
0,four,144,0
0,banks,144,0
0,should,144,0
0,trim,144,0
0,their,144,0
0,profits,144,0
0,before,144,0
0,screwing,144,0
0,down,144,0
0,on,144,0
0,farmers,144,0
0,who,144,0
0,are,144,0
0,trying,144,0
0,to,144,0
0,ride,144,0
0,out,144,0
0,the,144,0
0,dairy,144,0
0,season,144,0
0,",",144,0
5,Labour,144,0
0,says,144,0
0,.,144,0
5,FONTERRA,144,1
0,on,144,1
0,Friday,144,1
0,is,144,1
0,expected,144,1
0,to,144,1
0,announce,144,1
0,a,144,1
0,revised,144,1
0,forecast,144,1
0,payout,144,1
0,",",144,1
0,and,144,1
0,it's,144,1
0,expected,144,1
0,to,144,1
0,be,144,1
0,significantly,144,1
0,lower,144,1
0,than,144,1
0,the,144,1
0,current,144,1
0,$,144,1
0,NZ5.25/,144,1
0,kg,144,1
0,for,144,1
0,milk,144,1
0,solids,144,1
0,.,144,1
0,Some,144,2
0,economists,144,2
0,believe,144,2
0,it,144,2
0,could,144,2
0,drop,144,2
0,to,144,2
0,$,144,2
0,NZ4,144,2
0,or,144,2
0,below,144,2
0,.,144,2
0,The,144,3
0,breakeven,144,3
0,payout,144,3
0,on,144,3
0,milk,144,3
0,solids,144,3
0,is,144,3
0,$,144,3
0,NZ4.50,144,3
0,/,144,3
0,kg,144,3
0,.,144,3
5,Labour,144,4
0,'s,144,4
1,David,144,4
2,Shearer,144,4
0,says,144,4
0,the,144,4
0,four,144,4
0,Australian,144,4
0,-,144,4
0,owned,144,4
0,banks,144,4
0,-,144,4
5,ANZ,144,4
0,",",144,4
5,Westpac,144,4
0,",",144,4
5,BNZ,144,4
0,and,144,4
5,ASB,144,4
0,-,144,4
0,made,144,4
0,a,144,4
0,total,144,4
0,$,144,4
0,NZ4.4,144,4
0,billion,144,4
0,(,144,4
0,$,144,4
0,A3.89,144,4
0,billion,144,4
0,),144,4
0,profit,144,4
0,last,144,4
0,year,144,4
0,",",144,4
0,double,144,4
0,what,144,4
0,they,144,4
0,achieved,144,4
0,10,144,4
0,years,144,4
0,ago,144,4
0,.,144,4
0,"""",144,5
0,That,144,5
0,'s,144,5
0,a,144,5
0,before,144,5
0,-,144,5
0,tax,144,5
0,profit,144,5
0,of,144,5
0,$,144,5
0,"NZ1,354",144,5
0,for,144,5
0,every,144,5
0,man,144,5
0,",",144,5
0,woman,144,5
0,and,144,5
0,child,144,5
0,in,144,5
3,New,144,5
4,Zealand,144,5
0,",",144,5
0,"""",144,5
0,he,144,5
0,said,144,5
0,on,144,5
0,Thursday,144,5
0,.,144,5
0,"""",144,6
0,No,144,6
0,other,144,6
0,sector,144,6
0,has,144,6
0,been,144,6
0,able,144,6
0,to,144,6
0,make,144,6
0,that,144,6
0,sort,144,6
0,of,144,6
0,return,144,6
0,.,144,6
0,It,144,7
0,'s,144,7
0,only,144,7
0,right,144,7
0,that,144,7
0,banks,144,7
0,should,144,7
0,trim,144,7
0,their,144,7
0,profits,144,7
0,now,144,7
0,to,144,7
0,allow,144,7
0,our,144,7
0,farmers,144,7
0,to,144,7
0,ride,144,7
0,out,144,7
0,the,144,7
0,dip,144,7
0,resulting,144,7
0,from,144,7
0,falling,144,7
0,international,144,7
0,dairy,144,7
0,prices,144,7
0,.,144,7
0,"""",144,7
0,Mr,144,8
1,Shearer,144,8
0,says,144,8
0,the,144,8
0,banks,144,8
0,were,144,8
0,n't,144,8
0,shy,144,8
0,about,144,8
0,encouraging,144,8
0,farmers,144,8
0,to,144,8
0,increase,144,8
0,their,144,8
0,borrowing,144,8
0,when,144,8
0,dairy,144,8
0,prices,144,8
0,were,144,8
0,booming,144,8
0,.,144,8
0,"""",144,9
0,With,144,9
0,prices,144,9
0,now,144,9
0,on,144,9
0,the,144,9
0,way,144,9
0,down,144,9
0,these,144,9
0,banks,144,9
0,should,144,9
0,share,144,9
0,the,144,9
0,pain,144,9
0,.,144,9
0,"""",144,9
0,Finance,144,10
0,Minister,144,10
1,Bill,144,10
2,English,144,10
0,believes,144,10
0,the,144,10
0,banks,144,10
0,will,144,10
0,do,144,10
0,the,144,10
0,right,144,10
0,thing,144,10
0,.,144,10
0,"""",144,11
0,In,144,11
0,general,144,11
0,they,144,11
0,'ll,144,11
0,be,144,11
0,supporting,144,11
0,the,144,11
0,industry,144,11
0,",",144,11
0,"""",144,11
0,he,144,11
0,said,144,11
0,on,144,11
0,Wednesday,144,11
0,.,144,11
0,"""",144,12
0,We,144,12
0,'re,144,12
0,expecting,144,12
0,them,144,12
0,to,144,12
0,act,144,12
0,responsibly,144,12
0,",",144,12
0,like,144,12
0,they,144,12
0,did,144,12
0,last,144,12
0,time,144,12
0,.,144,12
0,"""",144,12
0,He,144,13
0,was,144,13
0,referring,144,13
0,to,144,13
0,the,144,13
0,global,144,13
0,financial,144,13
0,crisis,144,13
0,",",144,13
0,which,144,13
0,put,144,13
0,farmers,144,13
0,under,144,13
0,pressure,144,13
0,.,144,13
0,Mr,144,14
1,English,144,14
0,says,144,14
0,the,144,14
5,Reserve,144,14
6,Bank,144,14
0,has,144,14
0,been,144,14
0,working,144,14
0,closely,144,14
0,with,144,14
0,the,144,14
0,retail,144,14
0,banks,144,14
0,during,144,14
0,the,144,14
0,dairy,144,14
0,crisis,144,14
0,.,144,14
0,The,144,15
0,finance,144,15
0,minister,144,15
0,",",144,15
0,and,144,15
0,Prime,144,15
0,Minister,144,15
1,John,144,15
2,Key,144,15
0,",",144,15
0,have,144,15
0,said,144,15
0,this,144,15
0,week,144,15
0,they,144,15
0,did,144,15
0,n't,144,15
0,expect,144,15
0,global,144,15
0,dairy,144,15
0,prices,144,15
0,to,144,15
0,fall,144,15
0,as,144,15
0,low,144,15
0,as,144,15
0,they,144,15
0,have,144,15
0,.,144,15
0,Mr,144,16
1,English,144,16
0,says,144,16
0,many,144,16
0,farmers,144,16
0,could,144,16
0,be,144,16
0,running,144,16
0,at,144,16
0,a,144,16
0,loss,144,16
0,after,144,16
0,Friday,144,16
0,'s,144,16
0,revised,144,16
0,forecast,144,16
0,",",144,16
0,unless,144,16
0,they,144,16
0,have,144,16
0,very,144,16
0,low,144,16
0,debt,144,16
0,levels,144,16
0,.,144,16
0,A,145,0
0,new,145,0
0,report,145,0
0,from,145,0
0,compliance,145,0
0,software,145,0
0,firm,145,0
0,The,145,0
5,Network,145,0
0,provides,145,0
0,a,145,0
0,fresh,145,0
0,take,145,0
0,on,145,0
0,whistleblowers,145,0
0,",",145,0
0,one,145,0
0,that,145,0
0,’s,145,0
0,contrary,145,0
0,to,145,0
0,the,145,0
0,stereotype,145,0
0,the,145,0
0,media,145,0
0,often,145,0
0,promotes,145,0
0,and,145,0
0,companies,145,0
0,use,145,0
0,when,145,0
0,defending,145,0
0,against,145,0
0,their,145,0
0,revelations,145,0
0,",",145,0
0,writes,145,0
1,Randi,145,0
2,Val,145,0
2,Morrison,145,0
0,at,145,0
0,the,145,0
5,Corporate,145,0
6,Counsel.net,145,0
0,on,145,0
0,Friday,145,0
0,.,145,0
0,The,145,1
0,average,145,1
0,whistleblower,145,1
0,is,145,1
0,an,145,1
0,engaged,145,1
0,well,145,1
0,-,145,1
0,performing,145,1
0,employee,145,1
0,",",145,1
0,not,145,1
0,a,145,1
0,disgruntled,145,1
0,ex-employee,145,1
0,with,145,1
0,an,145,1
0,axe,145,1
0,to,145,1
0,grind,145,1
0,",",145,1
0,as,145,1
0,often,145,1
0,portrayed,145,1
0,.,145,1
0,The,145,2
5,Network,145,2
0,says,145,2
0,92,145,2
0,%,145,2
0,of,145,2
0,those,145,2
0,employees,145,2
0,report,145,2
0,internally,145,2
0,first,145,2
0,",",145,2
0,not,145,2
0,to,145,2
0,a,145,2
0,government,145,2
0,agency,145,2
0,like,145,2
0,the,145,2
5,Securities,145,2
6,and,145,2
6,Exchange,145,2
6,Commission,145,2
0,",",145,2
0,because,145,2
0,the,145,2
0,report,145,2
0,says,145,2
0,they,145,2
0,are,145,2
0,motivated,145,2
0,by,145,2
0,the,145,2
0,fact,145,2
0,it,145,2
0,is,145,2
0,“,145,2
0,a,145,2
0,big,145,2
0,enough,145,2
0,crime,145,2
0,",",145,2
0,”,145,2
0,not,145,2
0,the,145,2
0,potential,145,2
0,to,145,2
0,receive,145,2
0,a,145,2
0,substantial,145,2
0,monetary,145,2
0,award,145,2
0,.,145,2
0,The,145,3
5,SEC,145,3
0,has,145,3
0,recently,145,3
0,released,145,3
0,interpretive,145,3
0,guidance,145,3
0,to,145,3
0,clarify,145,3
0,its,145,3
0,position,145,3
0,that,145,3
0,an,145,3
0,individual,145,3
0,does,145,3
0,n’t,145,3
0,need,145,3
0,to,145,3
0,report,145,3
0,possible,145,3
0,violations,145,3
0,of,145,3
0,the,145,3
0,securities,145,3
0,laws,145,3
0,to,145,3
0,the,145,3
5,SEC,145,3
0,to,145,3
0,be,145,3
0,characterized,145,3
0,as,145,3
0,a,145,3
0,“,145,3
0,whistleblower,145,3
0,”,145,3
0,and,145,3
0,entitled,145,3
0,to,145,3
0,Dodd,145,3
0,-,145,3
0,Frank,145,3
0,’s,145,3
0,anti-retaliation,145,3
0,protections,145,3
0,.,145,3
0,However,145,4
0,",",145,4
0,the,145,4
0,courts,145,4
0,are,145,4
0,still,145,4
0,confusing,145,4
0,on,145,4
0,the,145,4
0,issue,145,4
0,.,145,4
0,The,145,5
5,Second,145,5
6,Circuit,145,5
0,–,145,5
0,in,145,5
0,a,145,5
0,split,145,5
0,decision,145,5
0,–,145,5
0,agreed,145,5
0,with,145,5
0,the,145,5
5,SEC,145,5
0,in,145,5
5,Berman,145,5
6,v.,145,5
6,Neo@Ogilvy,145,5
6,LLC,145,5
0,that,145,5
0,a,145,5
0,Dodd,145,5
0,-,145,5
0,Frank,145,5
0,whistleblower,145,5
0,did,145,5
0,not,145,5
0,have,145,5
0,to,145,5
0,make,145,5
0,a,145,5
0,report,145,5
0,directly,145,5
0,to,145,5
0,the,145,5
5,SEC,145,5
0,to,145,5
0,bring,145,5
0,a,145,5
0,Dodd,145,5
0,-,145,5
0,Frank,145,5
0,retaliation,145,5
0,claim,145,5
0,.,145,5
0,However,145,6
0,",",145,6
0,the,145,6
5,U.S.,145,6
6,District,145,6
6,Court,145,6
0,for,145,6
0,the,145,6
0,Central,145,6
0,District,145,6
0,of,145,6
3,California,145,6
0,",",145,6
0,in,145,6
1,Jennifer,145,6
2,Davies,145,6
0,v.,145,6
5,Broadcom,145,6
0,",",145,6
0,dismissed,145,6
0,a,145,6
0,whistleblower,145,6
0,retaliation,145,6
0,claim,145,6
0,",",145,6
0,ruling,145,6
0,that,145,6
0,Dodd,145,6
0,-,145,6
0,Frank,145,6
0,’s,145,6
0,anti-retaliation,145,6
0,provision,145,6
0,only,145,6
0,protects,145,6
0,whistleblowers,145,6
0,who,145,6
0,provide,145,6
0,information,145,6
0,to,145,6
0,the,145,6
5,SEC,145,6
0,.,145,6
0,The,145,7
5,Securities,145,7
6,and,145,7
6,Exchange,145,7
6,Commission,145,7
0,announced,145,7
0,it,145,7
0,will,145,7
0,make,145,7
0,significant,145,7
0,changes,145,7
0,in,145,7
0,how,145,7
0,it,145,7
0,uses,145,7
0,its,145,7
0,internal,145,7
0,administrative,145,7
0,courts,145,7
0,",",145,7
0,The,145,7
5,Wall,145,7
6,Street,145,7
6,Journal,145,7
0,reported,145,7
0,late,145,7
0,on,145,7
0,Thursday,145,7
0,.,145,7
0,The,145,8
0,moves,145,8
0,are,145,8
0,in,145,8
0,response,145,8
0,to,145,8
0,unrelenting,145,8
0,legal,145,8
0,challenges,145,8
0,to,145,8
0,the,145,8
0,process,145,8
0,",",145,8
0,many,145,8
0,of,145,8
0,them,145,8
0,successful,145,8
0,",",145,8
0,and,145,8
0,constant,145,8
0,criticism,145,8
0,of,145,8
0,the,145,8
0,alleged,145,8
0,unfairness,145,8
0,and,145,8
0,inherent,145,8
0,bias,145,8
0,of,145,8
0,the,145,8
0,process,145,8
0,.,145,8
0,The,145,9
0,new,145,9
0,approach,145,9
0,responds,145,9
0,to,145,9
0,many,145,9
0,of,145,9
0,the,145,9
0,criticisms,145,9
0,of,145,9
0,defendants,145,9
0,",",145,9
0,their,145,9
0,lawyers,145,9
0,and,145,9
0,other,145,9
0,legal,145,9
0,experts,145,9
0,",",145,9
0,including,145,9
0,a,145,9
0,report,145,9
0,by,145,9
0,The,145,9
5,Wall,145,9
6,Street,145,9
6,Journal,145,9
0,that,145,9
0,cited,145,9
0,data,145,9
0,saying,145,9
0,the,145,9
0,judges,145,9
0,almost,145,9
0,always,145,9
0,decided,145,9
0,against,145,9
0,defendants,145,9
0,in,145,9
0,favor,145,9
0,of,145,9
0,the,145,9
5,SEC,145,9
0,and,145,9
0,were,145,9
0,perhaps,145,9
0,pressured,145,9
0,to,145,9
0,do,145,9
0,so,145,9
0,.,145,9
0,The,145,10
0,reforms,145,10
0,include,145,10
0,giving,145,10
0,defendants,145,10
0,legal,145,10
0,protections,145,10
0,that,145,10
0,are,145,10
0,offered,145,10
0,in,145,10
0,federal,145,10
0,court,145,10
0,.,145,10
0,They,145,11
0,revise,145,11
0,what,145,11
0,have,145,11
0,been,145,11
0,characterized,145,11
0,by,145,11
0,critics,145,11
0,as,145,11
0,extremely,145,11
0,tight,145,11
0,deadlines,145,11
0,imposed,145,11
0,on,145,11
0,complicated,145,11
0,cases,145,11
0,.,145,11
0,Defendants,145,12
0,will,145,12
0,now,145,12
0,up,145,12
0,to,145,12
0,eight,145,12
0,months,145,12
0,to,145,12
0,prepare,145,12
0,for,145,12
0,trial,145,12
0,",",145,12
0,compared,145,12
0,with,145,12
0,the,145,12
0,current,145,12
0,four,145,12
0,months,145,12
0,.,145,12
0,Defendants,145,13
0,will,145,13
0,also,145,13
0,not,145,13
0,be,145,13
0,able,145,13
0,to,145,13
0,take,145,13
0,sworn,145,13
0,depositions,145,13
0,from,145,13
0,witnesses,145,13
0,or,145,13
0,others,145,13
0,before,145,13
0,trial,145,13
0,",",145,13
0,something,145,13
0,that,145,13
0,is,145,13
0,customary,145,13
0,in,145,13
0,federal,145,13
0,court,145,13
0,.,145,13
0,The,145,14
0,action,145,14
0,comes,145,14
0,a,145,14
0,week,145,14
0,after,145,14
0,the,145,14
0,most,145,14
0,recent,145,14
0,setback,145,14
0,for,145,14
0,the,145,14
5,SEC,145,14
0,in,145,14
0,a,145,14
0,high,145,14
0,profile,145,14
0,administrative,145,14
0,court,145,14
0,case,145,14
0,.,145,14
0,A,145,15
0,federal,145,15
0,appeals,145,15
0,court,145,15
0,temporarily,145,15
0,blocked,145,15
0,the,145,15
5,SEC,145,15
0,fraud,145,15
0,case,145,15
0,against,145,15
3,New,145,15
4,York,145,15
0,hedge,145,15
0,fund,145,15
0,manager,145,15
1,Lynn,145,15
2,Tilton,145,15
0,",",145,15
5,Reuters,145,15
0,reported,145,15
0,last,145,15
0,Thursday,145,15
0,.,145,15
0,The,145,16
0,constitutionality,145,16
0,of,145,16
0,the,145,16
5,SEC,145,16
0,’s,145,16
0,appointment,145,16
0,of,145,16
0,in,145,16
0,-,145,16
0,house,145,16
0,judges,145,16
0,is,145,16
0,also,145,16
0,still,145,16
0,at,145,16
0,issue,145,16
0,in,145,16
0,cases,145,16
0,in,145,16
0,the,145,16
5,2nd,145,16
6,and,145,16
6,11th,145,16
6,U.S.,145,16
6,Circuit,145,16
6,Courts,145,16
6,of,145,16
6,Appeal,145,16
0,",",145,16
0,says,145,16
1,Alison,145,16
2,Frankel,145,16
0,after,145,16
0,the,145,16
0,commission,145,16
0,asked,145,16
0,for,145,16
0,review,145,16
0,of,145,16
0,three,145,16
0,federal,145,16
0,district,145,16
0,court,145,16
0,decisions,145,16
0,that,145,16
0,held,145,16
0,the,145,16
5,SEC,145,16
0,’s,145,16
0,administrative,145,16
0,law,145,16
0,judge,145,16
0,hiring,145,16
0,process,145,16
0,likely,145,16
0,violates,145,16
0,the,145,16
0,Appointments,145,16
0,Clause,145,16
0,.,145,16
0,A,145,17
0,recent,145,17
0,decision,145,17
0,by,145,17
0,an,145,17
5,SEC,145,17
0,administrative,145,17
0,judge,145,17
0,in,145,17
0,favor,145,17
0,of,145,17
0,the,145,17
0,defendant,145,17
0,",",145,17
0,however,145,17
0,",",145,17
0,may,145,17
0,dilute,145,17
0,at,145,17
0,least,145,17
0,one,145,17
0,argument,145,17
0,made,145,17
0,by,145,17
0,defendants,145,17
0,that,145,17
0,the,145,17
5,SEC,145,17
0,’s,145,17
0,internal,145,17
0,court,145,17
0,is,145,17
0,tilted,145,17
0,in,145,17
0,favor,145,17
0,of,145,17
0,the,145,17
0,regulator,145,17
0,.,145,17
0,The,145,18
5,New,145,18
6,York,145,18
6,Times,145,18
0,reported,145,18
0,that,145,18
1,Jason,145,18
2,S.,145,18
2,Patil,145,18
0,",",145,18
0,an,145,18
5,SEC,145,18
0,administrative,145,18
0,law,145,18
0,judge,145,18
0,",",145,18
0,decided,145,18
0,the,145,18
5,Bolan,145,18
0,insider,145,18
0,trading,145,18
0,case,145,18
0,for,145,18
0,a,145,18
0,defendant,145,18
0,",",145,18
0,disagreeing,145,18
0,with,145,18
0,the,145,18
5,SEC,145,18
0,’s,145,18
0,legal,145,18
0,theory,145,18
0,in,145,18
0,the,145,18
0,case,145,18
0,.,145,18
0,More,145,19
0,from,145,19
5,MarketWatch,145,19
0,Buyers,146,0
0,flock,146,0
0,to,146,0
0,secure,146,0
3,London,146,0
0,land,146,0
0,for,146,0
0,development,146,0
1,Kate,146,0
2,Allen,146,0
0,Comments,146,0
0,Foreign,146,0
0,investors,146,0
0,have,146,0
0,embarked,146,0
0,on,146,0
0,a,146,0
0,flurry,146,0
0,of,146,0
0,land,146,0
0,-,146,0
0,buying,146,0
0,in,146,0
0,central,146,0
3,London,146,0
0,",",146,0
0,pushing,146,0
0,dealmaking,146,0
0,volumes,146,0
0,to,146,0
0,their,146,0
0,highest,146,0
0,level,146,0
0,since,146,0
0,the,146,0
0,global,146,0
0,financial,146,0
0,crisis,146,0
0,.,146,0
0,Buyers,146,1
0,spent,146,1
0,£,146,1
0,1.8,146,1
0,bn,146,1
0,on,146,1
0,land,146,1
0,for,146,1
0,property,146,1
0,development,146,1
0,in,146,1
0,central,146,1
3,London,146,1
0,in,146,1
0,the,146,1
0,second,146,1
0,quarter,146,1
0,of,146,1
0,2015,146,1
0,",",146,1
0,according,146,1
0,to,146,1
0,figures,146,1
0,from,146,1
5,CBRE,146,1
0,",",146,1
0,the,146,1
0,world,146,1
0,’s,146,1
0,largest,146,1
0,property,146,1
0,adviser,146,1
0,.,146,1
0,This,146,2
